url;reference;country;province;location;description;price;operation;rooms;baths;dealer
https://www.yaencontre.com/venta/obra-nueva/promocion-182986;;es;navarra;Lamiturri, Aranguren;"Hay una casa para ti en Mutilva.

Te presentamos la promoción de Obra Nueva MILENIO RESIDENCIAL.

Promoción de 15 viviendas consolidando el chaflán Este de la manzana que abraza la Plaza Lamiturri, en la zona más joven de Mutilva.
Mantendrá la estética del edi...";2800000;BUY;3;2;LACASANUEVA
https://www.pisos.com/comprar/piso-el_padron_el_velerin_voladilla29680-3225255805_109700/;3225255805.109700;es;malaga;Calle Archidona,  S/N, El Padrón-El Velerín-Voladilla (Estepona);V2d.25. Piso en una finca de obra nueva de 121 m_ de superficie construida y emplazado en la zona de estepona, posicionado en plan...;2550000;venta;2;2;Commerzia 993874 0
https://www.pisos.com/comprar/piso-el_padron_el_velerin_voladilla29680-3225255805_109700/;3225255805.109700;es;malaga;Calle Archidona,  S/N, El Padrón-El Velerín-Voladilla (Estepona);V2d.25. Piso en una finca de obra nueva de 121 m_ de superficie construida y emplazado en la zona de estepona, posicionado en plan...;2550000;venta;2;2;Commerzia 993874 0
https://www.yaencontre.com/venta/obra-nueva/promocion-183105;;es;navarra;Aralar, Pamplona;Aedas Homes tiene el placer de informarte del lanzamiento de una nueva promoción en el Sector Salesianos de Pamplona. En caso de estar interesado en una atención personalizada, cumplimenta el enlace de interés y en pocos días, te llamaremos para concertar una ...;3970000;BUY;2;2;Aedas Homes
https://www.yaencontre.com/venta/obra-nueva/promocion-184143;;es;navarra;Cendea de Olza, Barañain;Kronos Homes ha elegido Barañain para crear NAOS, un exclusivo proyecto que aúna su carácter urbano y cosmopolita con la riqueza paisajística del rio Arga. A la calidad de su emplazamiento, rodeado de naturaleza y junto al parque fluvial, se suma su cercanía a...;2353000;BUY;2;2;Kronos Homes
https://www.yaencontre.com/venta/obra-nueva/promocion-183930;;es;navarra;Concejo de Iza, Iza;El lugar perfecto para los que buscan paz, armonía y tranquilidad de vivir en un paraíso natural. Rodeado de naturaleza, respirando aire fresco y disfrutando de un perfecto entorno. Viviendas de 4 dormitorios, uno de ellos en planta baja, 3 baños completos, ja...;3250000;BUY;4;3;YBOMA
https://www.yaencontre.com/venta/obra-nueva/promocion-177768;;es;navarra;Etxizarreta, Esteribar;"Unifamiliares Parque Olloki Fase II"" es una nueva promoción de 12 viviendas unifamiliares libres, situadas en la calle Calle Etxizarreta, junto al parque de Olloki, en un ambiente incomparable y en un entorno natural único. 

Viviendas pensadas para el bienest...";3980000;BUY;4;3;Inmobiliaria Los Fueros
https://www.yaencontre.com/venta/obra-nueva/promocion-183995;;es;navarra;Francisco Berlanga Robles, Pamplona;"""Terra Lezkairu"" se encuentra en una ubicación privilegiada en un barrio moderno, ya consolidado, rodeado de amplias zonas verdes, a pocos minutos de la UPNA. 

El edificio se compone de 23 viviendas, repartidas en 7 alturas y ático, con una amplia variedad de...";2590000;BUY;2;2;Proginsa
https://www.yaencontre.com/venta/obra-nueva/promocion-184757;;es;navarra;Uxarrea, Donamaria;"Venta de casas en Navarra y promociones a medida, en la localidad de Donamaria, en un entorno natural, tranquilo y próximo al nucleo urbano.
Viviendas construidas con materiales de primera calidad, jardín vallado y accesos pavimentados.
Las viviendas se ubican...";3000000;BUY;4;1;Ukulu inmobiliaria
https://www.yaencontre.com/venta/obra-nueva/promocion-185043;;es;navarra;Yerri;¡Bienvenidos a Estella Residencial, una promoción única en la hermosa localidad de Estella, en la Comunidad Foral de Navarra! Imagina vivir en un entorno urbano residencial, en lo alto de la prestigiosa Urbanización del Puy, a solo unos minutos del centro urba...;2930000;BUY;4;3;Aliseda inmobiliaria
https://www.yaencontre.com/venta/obra-nueva/promocion-183880;;es;navarra;Miguel Astrain, Pamplona;"Próxima construcción de 5 viviendas LOFTS, en el barrio de Azpilagana.
Localización inmejorable, barrio tranquilo con gran zona peatonal y rodeada de jardines.
Muy cerca de universidades y zona hospitaria, bien comunicada con transportes y dotada de todos los ...";1590000;BUY;2;1;Gestión navarra de fincas, S.L.
https://www.yaencontre.com/venta/obra-nueva/promocion-183507;;es;navarra;Beheitiko Erreka con C/Lizarra, Irurtzun;Situada al sur de Irurtzun, destaca por la amplitud de espacios del entorno, la orientación y las vistas, viviendas donde la luminosidad, amplitud y confort son los principales protagonistas, que se completan con amplias terrazas exteriores en continuidad con ...;2220000;BUY;2;1;PROMOCIONES AMAYNA SL
https://www.yaencontre.com/venta/obra-nueva/promocion-184606;;es;navarra;Avenida Esteríbar, Esteribar;"UNIFAMILIARES INDEPENDIENTES EN OLLOKI

KALMA es equilibrio, armonía. Viviendas con un diseño vanguardista en el que destacan sus estancias amplias y espectaculares ventanales que generan espacios diáfanos y llenos de luz. Situadas en Olloki, en la parte alta ...";4380000;BUY;4;3;Apisa
https://www.yaencontre.com/venta/terreno/inmueble-60034-1S2266-V;60034-1S2266-V;es;barcelona;El Poble Sec - Parc de Montjuïc, Sants - Montjuïc, Barcelona, Barcelona (provincia);"Solar Urbano de uso residencial de 128 m2 de suelo, a dos calles en el Poble Sec de Barcelona.
c/Roser PN+2 y c/ Fontrodona PB+1.";4000000;BUY;;;Casa sc
https://www.pisos.com/comprar/apartamento-el_penoncillo-2589248132_109700/;2589248132.109700;es;malaga;Carretera De Peñoncillo,  S/N, El Peñoncillo (Torrox);Apartamento 1112. Piso en un inmueble de obra nueva de 74 m_ de superficie construida y situado en la zona de torrox. Está estruct...;2730000;venta;2;2;Quadratia
https://www.pisos.com/comprar/apartamento-el_penoncillo-2589248132_109700/;2589248132.109700;es;malaga;Carretera De Peñoncillo,  S/N, El Peñoncillo (Torrox);Apartamento 1112. Piso en un inmueble de obra nueva de 74 m_ de superficie construida y situado en la zona de torrox. Está estruct...;2730000;venta;2;2;Quadratia
https://www.yaencontre.com/venta/obra-nueva/promocion-183430;;es;navarra;Juan Pablo II, 5 y, Pamplona;"OBRAS INICIADAS

INICIADAS LA PROMOCION CUYA FINALIZACION ESTA PREVISTA EN JUNIO 2025

En una situación privilegiada por la amplitud de espacios del entorno, la orientación y las vistas, ofrece unas viviendas cómodas y perfectamente distribuidas en áreas de no...";3700000;BUY;2;2;Irabia Promociones
https://www.yaencontre.com/venta/obra-nueva/promocion-183431;;es;navarra;Las Blancas, Pamplona;"INICIADA LA PROMOCION CUYA FINALIZACION ESTA PREVISTA EN JUNIO 2025

19 VIVIENDAS EN LEZKAIRU

En una situación privilegiada por la amplitud de espacios del entorno, la orientación y las vistas, ofrece unas viviendas cómodas y perfectamente distribuidas en áre...";2700000;BUY;2;2;Irabia Promociones
https://www.yaencontre.com/venta/obra-nueva/promocion-178207;;es;navarra;Amsterdam - Roma, Huarte/Uharte;"¡Obras iniciadas!

Célere Altos de Ripagaina, un magnífico residencial de obra nueva situado en uno de los recientes desarrollos urbanos del área metropolitana de Pamplona. Junto a un importante espacio verde natural, el Parque Fluvial del río Arga. Está compu...";1630000;BUY;1;1;Via Célere Desarrollos Inmobiliarios
https://www.yaencontre.com/venta/obra-nueva/promocion-182501;;es;navarra;Maria Camino Oscoz Urriza con Fidel Aparicio, Pamplona;"SERENNA Soto de Lezcairu es un proyecto de 16 viviendas exclusivas en construcción a 5 minutos del centro de Pamplona, en una zona muy demandada por sus excelentes comunicaciones y su dotación de servicios.

El proyecto SERENNA dispone de un cuidado diseño, co...";3650000;BUY;3;2;Promociones Erro y Eugui SL
https://www.yaencontre.com/venta/obra-nueva/promocion-179794;;es;navarra;Arbide, Aranguren;Edificio ARBIDE es una nueva promoción de 92 viviendas libres, situadas en la calle Arbide. Edificio Arbide es un edificio de 4 alturas, con viviendas de 1,2 y 3 dormitorios con terraza y bajos con jardín. La urbanización pública la conforma una gran zona ajar...;1750000;BUY;1;1;Inmobiliaria Los Fueros
https://www.yaencontre.com/venta/obra-nueva/promocion-178415;;es;navarra;Baigorri portales del 6, 24, Lerín;"Lerín está situado a 30 km de Tafalla y a 22 Km de Estella, a cuya Merindad pertenece.

El término de Lerín goza de una notable riqueza natural. Cubierto en buena parte por campos de cultivo. La tranquilidad de vivir en un pueblo, recorrer sus calles y sentirt...";1790000;BUY;3;2;A10 Inmobiliaria
https://www.yaencontre.com/venta/terreno/inmueble-67708-100938412;67708-100938412;es;barcelona;La Llàntia, Mataró, Barcelona (provincia);Este terreno se encuentra en Mataró, Barcelona, en la zona del La llantia. Es un terreno que tiene 127 m2.;1590000;BUY;;;NOVA DOMUS SERVEIS IMMOBILIARIS
https://www.yaencontre.com/venta/obra-nueva/promocion-182974;;es;navarra;San Sanduzelai, Pamplona;"A un paso de tu nuevo hogar en San Jorge.

Te presentamos los 2 últimos apartamentos disponibles en la promoción de
Obra Nueva AIRE SANDUZELAI.

Seis viviendas de diseño contemporáneo equipadas con cocina y baños.
Apartamentos pensados a detalle con materiales...";1250000;BUY;1;1;LACASANUEVA
https://www.yaencontre.com/venta/obra-nueva/promocion-180550;;es;navarra;De Extremadura, Pamplona;"Sadar 45 es la nueva oferta residencial de obra nueva de Avantespacia en la ciudad de Pamplona.

Estratégicamente situada, en una zona bien comunicada y conectada, próxima a la Universidad de Navarra, al Navarra Arena y al Estadio del Sadar que da nombre a la ...";2050000;BUY;1;1;Avantespacia
https://www.yaencontre.com/venta/obra-nueva/promocion-183929;;es;navarra;Etxape, Berriozar;"Últimas viviendas!

Un moderno edificio que cuenta con la máxima calificación de eficiencia energética Nivel A y que está rodeado por zonas verdes, amplios espacios y con excelentes conexiones para hacer más fácil el día a día de sus propietarios.

Viviendas d...";2250000;BUY;2;2;YBOMA
https://www.yaencontre.com/venta/obra-nueva/promocion-184294;;es;navarra;Adela Bazo, Pamplona;"Promoción de viviendas libres situada en una de las mejores zonas de Lezkairu, C/ Las Blancas 9 y C/ Adela Bazo 12.

Disfruta de su privilegiado entorno, con amplias zonas verdes y todos los servicios de un barrio consolidado. Se compone por dos edificios de c...";2680000;BUY;2;2;Construcciones Andia S.A.
https://www.yaencontre.com/venta/obra-nueva/promocion-184465;;es;navarra;Noáin (Valle de Elorz)/Noain (Elortzibar);Aliseda tiene el placer de presentar esta estupenda promoción de oficinas terminadas. Ubicada en la Plaza de Europa, 15 de Imárcoain (Noáin), Navarra. Situada junto al Hotel NH, dentro de la Ciudad del Trasporte de Navarra. Dispone de varios locales distribuid...;594000;BUY;;;Aliseda inmobiliaria
https://www.yaencontre.com/venta/obra-nueva/promocion-181301;;es;navarra;Merindad de Sangüesa, Burlada/Burlata;Oportunidad única, vente a vivir al Centro de Burlada en un edificio moderno, bien orientado y con pocos gastos. Totalmente exterior y cerca de todos los servicios, tiendas, bancos, paradas de bus y ambulatorio. No encontrarás mejor emplazamiento para vivir o ...;1560000;BUY;1;1;Aldai Viviendas
https://www.yaencontre.com/alquiler/local/inmueble-19312-101320772;19312-101320772;es;tarragona;Centre, Reus, Tarragona (provincia);Local diafano en alquiler para uso comercial o almacén en centro de Reus[IW].;6500;RENT;;;Serra Exclusives
https://www.yaencontre.com/venta/obra-nueva/promocion-178146;;es;navarra;De Pablo Sarasate, Pamplona;"Bienvenidos al corazón de Pamplona.

Amenabar Promociones les presentan una colección de 33 viviendas situadas en el emblemático paseo Sarasate.

Sarasate residencial representa un nuevo concepto entre exclusividad y emplazamiento privilegiado; siendo el punto...";3984600;BUY;3;2;Amenabar
https://www.yaencontre.com/venta/obra-nueva/promocion-181580;;es;navarra;Las Lavanderas, Berriozar;"YA A LA VENTA FASE II del Edificio ARTINOVA.

Tras la gran acogida de la primera fase (100% VENDIDO) del Edificio ARTINOVA, en Artiberri, iniciamos la comercialización de la Segunda Fase, ampliando las posibilidades en la elección de tu hogar, entre viviendas ...";1650000;BUY;1;1;APISA Residencial Nova, S.L.
https://www.yaencontre.com/venta/obra-nueva/promocion-180916;;es;navarra;Ansoáin;Luminosas oficinas exteriores situadas en el Parque Empresarial de Ansoáin. Edificio moderno de fachada acristalada, distribuido en 3 bloques, en distintas alturas y distribuciones, con instalaciones de bomba calor/frío, eléctricas, techos insonorizados, suelo...;19000;BUY;;;Aliseda inmobiliaria
https://www.yaencontre.com/venta/obra-nueva/promocion-183541;;es;navarra;Zubiondoa Ardoi, Zizur Mayor/Zizur Nagusia;"Iturria Viviendas ofrece en QUATTRO ARDOI un edificio de cuatro plantas con una vivienda por planta. Cada vivienda cuenta con 2 plazas de garaje y 1 trastero.

Se trata de un concepto de vivienda abierto con vistas al paisaje y con equipamiento de última gener...";4060000;BUY;3;2;Iturria Viviendas
https://www.yaencontre.com/venta/obra-nueva/promocion-184963;;es;navarra;San Esteban, Berriozar;"Oses Construcción le ofrece la posibilidad de vivir en el pueblo de Berriozar en la falda del monte Ezkaba.
Ven y descubre estás unifamiliares donde disfrutaras de: 
Tranquilidad y naturaleza dentro de la ciudad.
Increíbles vistas sobre Pamplona.
Jardines priv...";3900000;BUY;4;3;Oses Construcción
https://www.yaencontre.com/venta/obra-nueva/promocion-176627;;es;navarra;Boltxoko, Zizur Mayor/Zizur Nagusia;"Residencial INBISA Zizur te ofrece una oportunidad única de disfrutar, junto a tu familia, de un nuevo hogar en una promoción de obra nueva exclusiva y de diseño. 

Sus 94 viviendas, espectaculares bajos con jardín y áticos de 2, 3 y 4 dormitorios, se han proy...";2895000;BUY;2;2;INBISA
https://www.yaencontre.com/venta/obra-nueva/promocion-185130;;es;navarra;Francisco Bergamín, Pamplona;"POSEM presenta Bergamín Collection 43: 24 exclusivas viviendas de 1, 2 y 3 dormitorios, áticos y primeros con patio, en el Segundo Ensanche.
Te presentamos un nuevo concepto de vivienda en pleno corazón de la ciudad: disfruta de un nuevo estilo de vida con tot...";1690000;BUY;1;1;POSEM Viviendas
https://www.yaencontre.com/venta/obra-nueva/promocion-183942;;es;navarra;Iturbero, Berrioplano;Berrioplano es la nueva oferta de viviendas de Avantespacia en la Comunidad Foral de Navarra, en la localidad de Berrioplano, a tan solo 7 km de Pamplona. En un emplazamiento donde la Naturaleza es protagonista sin renunciar a la proximidad del centro de la ci...;3900000;BUY;3;2;Avantespacia
https://www.yaencontre.com/venta/obra-nueva/promocion-183131;;es;navarra;Floirac, esquina Calle Elizgibea, Burlada/Burlata;"Iturria Viviendas ofrece una promoción de 11 viviendas con garaje y trastero en la Plaza Floirac. Una oportunidad única para disfrutar de las comodidades de una vivienda moderna en pleno casco urbano de Burlada 
El edificio se ubica en una zona muy tranquila j...";2675000;BUY;3;2;Iturria Viviendas
https://www.yaencontre.com/venta/obra-nueva/promocion-181567;;es;navarra;De Eulza, Barañain;"AEDAS Homes te presenta Eulice, una promoción de obra nueva compuesta por 60 viviendas, situada en Barañain, en el Sector denominado Señorío de Eulza.

Eulice cuenta con viviendas de 2 y 3 dormitorios desde 54 y 79 m2 útiles. Todas las viviendas disponen de te...";1935000;BUY;2;2;Aedas Homes
https://www.yaencontre.com/venta/obra-nueva/promocion-180802;;es;navarra;Noáin (Valle de Elorz)/Noain (Elortzibar);Promoción de oficinas y locales comerciales, además de plazas de garaje y trasteros, en venta* en Noáin, a 5 km al sur de Pamplona (Navarra). La promoción se encuentra en un edificio empresarial del polígono industrial Noáin-Esquíroz, ubicado junto a las carre...;18000;BUY;;;Aliseda inmobiliaria
https://www.pisos.com/comprar/terreno-vilaboa_resto_parroquia-35896852907_100500/;35896852907.100500;es;pontevedra;Calle Santradán, Nº 1, Vilaboa (Resto Parroquia);"Solar con espectaculares vistas en san adrián de cobres.

Frente al puerto deportivo y a escasos 1.500 metros del puente de rande....";3000000;venta;;;Alsan Global Solutions
https://www.pisos.com/comprar/terreno-vilaboa_resto_parroquia-35896852907_100500/;35896852907.100500;es;pontevedra;Calle Santradán, Nº 1, Vilaboa (Resto Parroquia);"Solar con espectaculares vistas en san adrián de cobres.

Frente al puerto deportivo y a escasos 1.500 metros del puente de rande....";3000000;venta;;;Alsan Global Solutions
https://www.pisos.com/comprar/terreno-cabral_candean-851026757_156400/;851026757.156400;es;pontevedra;Avenida Del Tranvía, Cabral-Candeán (Vigo);A escasos metros del mercado de cabral  se vende terreno edificable. Con una superficie total de  1.210 m_. El acceso a la finca e...;1300000;venta;;;Agencia Posada
https://www.pisos.com/comprar/terreno-cabral_candean-851026757_156400/;851026757.156400;es;pontevedra;Avenida Del Tranvía, Cabral-Candeán (Vigo);A escasos metros del mercado de cabral  se vende terreno edificable. Con una superficie total de  1.210 m_. El acceso a la finca e...;1300000;venta;;;Agencia Posada
https://www.yaencontre.com/venta/obra-nueva/promocion-181565;;es;navarra;Lamiturri, Aranguren;Promoción de 45 viviendas libres, con garaje y trastero, situadas en Mutilva (Navarra), junto al parque de Entremutilvas. Encuadrado en un edificio de planta baja y cuatro alturas, distribuido en viviendas de 2, 3 y 4 dormitorios, con espaciosas y generosas te...;2990000;BUY;2;2;Aedas Homes
https://www.yaencontre.com/venta/obra-nueva/promocion-180795;;es;navarra;Puente la Reina/Gares;Promoción de viviendas ecológicas en venta* en Puente La Reina/Gares (Navarra).   La promoción Residencial El Camino te ofrece viviendas de 2, 3 y 4 dormitorios, unas con jardín y otras con terraza, cocina amueblada y equipada y amplio salón-comedor.   Cuentan...;50000;BUY;;;Aliseda inmobiliaria
https://www.yaencontre.com/venta/obra-nueva/promocion-180918;;es;navarra;Orcoyen;Fantástica promoción en edificio acristalado de tres plantas que dispone de oficinas y locales comerciales. Dispone de un local con una gran fachada, de obra y con muchas posibilidades y oficinas acristaladas, de varias medidas, con mucha luminosidad, baños co...;1120000;BUY;;;Aliseda inmobiliaria
https://www.yaencontre.com/venta/obra-nueva/promocion-181566;;es;navarra;Aralar, Pamplona;Promocion de 53 viviendas situada en la parcela 11, que domina la esquina sur-este del solar de Salesianos, un lugar emblemático en pleno Ensanche de Pamplona. Hay diferentes tipologias de 1 a 5 dormitorios, que en su mayoría se abren a generosas terrazas con ...;4630000;BUY;2;2;Aedas Homes
https://www.yaencontre.com/venta/obra-nueva/promocion-181042;;es;navarra;Cascante;Promoción de viviendas en Cascante, edificio construido en 2009. Disponibles viviendas de 1, 2 y 3 habitaciones con amplias terrazas, luminoso salón-comedor y cocina alicatada. Cuenta con suelos de parqué. Edificio con ascensor. Cerca de comercios, restaurante...;948300;BUY;2;2;Departamento Comercial
https://www.pisos.com/comprar/terreno-centro_echegaray36002-23344377913_100500/;23344377913.100500;es;pontevedra;Iglesia Santa Maria, Centro-Echegaray (Pontevedra Capital);Atención inversores pontevedra  solares urbanos con la mejor ubicación de pontevedra ciudad situados en el centro, unidad de actua...;12770000;venta;;;Fincas Galicia Gestion Inmobiliaria 991424 0
https://www.pisos.com/comprar/terreno-centro_echegaray36002-23344377913_100500/;23344377913.100500;es;pontevedra;Iglesia Santa Maria, Centro-Echegaray (Pontevedra Capital);Atención inversores pontevedra  solares urbanos con la mejor ubicación de pontevedra ciudad situados en el centro, unidad de actua...;12770000;venta;;;Fincas Galicia Gestion Inmobiliaria 991424 0
https://www.yaencontre.com/venta/obra-nueva/promocion-184164;;es;navarra;Irigoyen, Mendavia;"Promoción fase 2 de 6 unifamiliares 90m2 y 3 unifamiliares de 100m2 a 108m2, todas con garaje y jardín en calle Irigoyen, Mendavia.

Los precios no incluyen IVA.

Las viviendas de VPO están subvencionadas por el Gobierno de Navarra hasta 25.293, 35€ a fondo pe...";1580840;BUY;3;2;REFORMAS Y CONSTRUCCIONES LASA, S.L.
https://www.yaencontre.com/venta/obra-nueva/promocion-174366;;es;navarra;María Lacunza, Pamplona;"OBRAS TERMINADAS.

AEDAS Homes te ofrece Arista. La promoción dispone de espacios ajardinados, sala para bicicletas y garaje comunitario. Las viviendas cuenta, entre otras calidades, con suelo radiante y caldera de gas con apoyo de aerotermia fundamentales par...";140000;BUY;2;2;Aedas Homes
https://www.yaencontre.com/venta/obra-nueva/promocion-174669;;es;navarra;Felisa Munárriz, Pamplona;"Última oportunidad: ¡Programa cita para visitar tu futura vivienda!

Plaza Felisa es un proyecto exclusivo de 19 viviendas de obra nueva en Pamplona, estratégicamente situado en Plaza Felisa Munarriz, en el barrio de La Milagrosa, junto a la Avenida de Zaragoz...";3850000;BUY;3;2;Avantespacia
https://www.yaencontre.com/venta/obra-nueva/promocion-184858;;es;navarra;San Juan, Anue;"PROMOCION PARA AUTO PROMOTORES EN OLAGÜE.
Desde Aldocain lanzamos una promoción ideal para disfrutar de una segunda residencia a tan solo 25 minutos del centro de Pamplona. Viviendas de 130 m2 en dos alturas, con porches de 16m2 y estupendos jardines donde dis...";2950000;BUY;3;2;ALDOCAIN MODULAR
https://www.yaencontre.com/venta/obra-nueva/promocion-180984;;es;navarra;Sangüesa/Zangoza;Promoción de viviendas de 1, 2 y 3 dormitorios, plazas de garaje y trasteros, situada en Sangüesa/Zangoza, a tan solo 45 km de Pamplona (Navarra). El edificio, de nueva construcción, cuenta con ascensor y se distribuye en planta sótano destinada a garajes y tr...;1200000;BUY;3;1;Aliseda inmobiliaria
https://www.yaencontre.com/venta/obra-nueva/promocion-178490;;es;navarra;Sector 1 Altos de Arazuzi, Cendea de Olza;"Chalets adosados y pareados de 4 habitaciones y 3 baños.

El Residencial Altos de Arazuri es una promoción de viviendas adosadas y pareadas en Arazuri, un lugar privilegiado de la merindad de Pamplona, con preciosas vistas al valle. A 4 minutos de la ronda de ...";3200000;BUY;4;3;RESIDENCIAL ALTOS DE ARAZURI
https://www.yaencontre.com/venta/obra-nueva/promocion-176573;;es;navarra;Salesianos, Pamplona;"DISPONIBLES LOCALES COMERCIALES en Plaza Salesianos nº5, en pleno centro de Pamplona.

Desde 137,91m2 hasta 298,37m2 construidos.

¡Todas las viviendas vendidas!

Nature Medialuna es una promoción residencial ubicada junto a dos de las arterias principales de ...";4470000;BUY;;;áurea homes
https://www.pisos.com/comprar/terreno-soutelo_de_montes-29198879307_106000/;29198879307.106000;es;pontevedra;Forcarei, Soutelo de Montes (Forcarei);Terreno en venta con una superficie de 824 m_, ubicada en la localidad de forcarei, en la provincia de pontevedra. La parcela se s...;3500000;venta;;;Drd Properties
https://www.pisos.com/comprar/terreno-soutelo_de_montes-29198879307_106000/;29198879307.106000;es;pontevedra;Forcarei, Soutelo de Montes (Forcarei);Terreno en venta con una superficie de 824 m_, ubicada en la localidad de forcarei, en la provincia de pontevedra. La parcela se s...;3250000;venta;;;Drd Properties
https://www.pisos.com/comprar/terreno-pereiras_san_miguel-27592211890_106000/;27592211890.106000;es;pontevedra;Sanguiñeda, Pereiras (San Miguel). Municipio de Mos;"Buscas un terreno para tu próxima vivienda.
Gestionamos la venta de este magnifico terreno urbanizable de 876m_, ubicado en sangui...";490000;venta;;;Drd Properties
https://www.pisos.com/comprar/terreno-pereiras_san_miguel-27592211890_106000/;27592211890.106000;es;pontevedra;Sanguiñeda, Pereiras (San Miguel). Municipio de Mos;"Buscas un terreno para tu próxima vivienda.
Gestionamos la venta de este magnifico terreno urbanizable de 876m_, ubicado en sangui...";490000;venta;;;Drd Properties
https://www.pisos.com/comprar/terreno-guizan_santa_maria-15037296014_519857/;15037296014.519857;es;pontevedra;Calle Cm Mela (De)-Guizan , Par. 19, Guizan (Santa Maria). Municipio de Mos;Suelo urbano uso residencial para edificar 186 metros en tres alturas. Acometida electricidad que actualmente da servicio a un poz...;1000000;venta;;;Ohmyhouse
https://www.pisos.com/comprar/terreno-guizan_santa_maria-15037296014_519857/;15037296014.519857;es;pontevedra;Calle Cm Mela (De)-Guizan , Par. 19, Guizan (Santa Maria). Municipio de Mos;Suelo urbano uso residencial para edificar 186 metros en tres alturas. Acometida electricidad que actualmente da servicio a un poz...;1000000;venta;;;Ohmyhouse
https://www.pisos.com/comprar/terreno-vincios-33425191360_109100/;33425191360.109100;es;pontevedra;Frente Al Colegio Foresta., Vincios (Gondomar);Descubra un tesoro oculto en gondomar, pontevedra. Presentamos un terreno en venta en el camino salgueiro, un verdadero paraíso pa...;800000;venta;;;Don Piso Vigo Centro
https://www.pisos.com/comprar/terreno-vincios-33425191360_109100/;33425191360.109100;es;pontevedra;Frente Al Colegio Foresta., Vincios (Gondomar);Descubra un tesoro oculto en gondomar, pontevedra. Presentamos un terreno en venta en el camino salgueiro, un verdadero paraíso pa...;800000;venta;;;Don Piso Vigo Centro
https://www.pisos.com/comprar/terreno-parada_de_achas_a_caniza-34218076721_994791/;34218076721.994791;es;pontevedra;Calle Carreira, Parada de Achas (A Cañiza);Lote de terrenos en luneda para cultivo, con agua con entrada para maquinaria agrícola.;400000;venta;;;Alfa Inmo 3 994791 0
https://www.pisos.com/comprar/terreno-parada_de_achas_a_caniza-34218076721_994791/;34218076721.994791;es;pontevedra;Calle Carreira, Parada de Achas (A Cañiza);Lote de terrenos en luneda para cultivo, con agua con entrada para maquinaria agrícola.;400000;venta;;;Alfa Inmo 3 994791 0
https://www.pisos.com/comprar/terreno-o_porrino_torneiros-33385512821_106900/;33385512821.106900;es;pontevedra;Porriño (O), Torneiros (O Porriño);"Allhouses inmobiliaria presenta: 

Parcela edificable en  nucleo tradicional a relva de o porriño

Gran parcela ubicada a 1 km del...";4750000;venta;;;Allhouses Servicios Inmobiliarios
https://www.pisos.com/comprar/terreno-o_porrino_torneiros-33385512821_106900/;33385512821.106900;es;pontevedra;Porriño (O), Torneiros (O Porriño);"Allhouses inmobiliaria presenta: 

Parcela edificable en  nucleo tradicional a relva de o porriño

Gran parcela ubicada a 1 km del...";4750000;venta;;;Allhouses Servicios Inmobiliarios
https://www.pisos.com/comprar/terreno-sanxenxo_centro_urbano-24265792393_100500/;24265792393.100500;es;pontevedra;Calle Bordones, Sanxenxo, Sanxenxo;"Terreno en bordones (sanxenxo).
Superficie 1.200 m_.
Edificable.
Vistas al mar.
Fachada a carretera (con aceras y alumbrado públic...";2100000;venta;;;Inmobiliaria Zenit Sanxenxo
https://www.pisos.com/comprar/terreno-sanxenxo_centro_urbano-24265792393_100500/;24265792393.100500;es;pontevedra;Calle Bordones, Sanxenxo, Sanxenxo;"Terreno en bordones (sanxenxo).
Superficie 1.200 m_.
Edificable.
Vistas al mar.
Fachada a carretera (con aceras y alumbrado públic...";2100000;venta;;;Inmobiliaria Zenit Sanxenxo
https://www.pisos.com/comprar/terreno-matama_beade_bembrive_valadares_zamans-33341832075_521858/;33341832075.521858;es;pontevedra;Calle San Cibrian-Bembrive, Matamá-Beade-Bembrive-Valadares-Zamáns (Vigo);Se vende precioso terreno en bembrive . Edificable, con vistas a la ria, a 15 minutos del centro de vigo;550000;venta;;;Rodrigo Servicios Inmobiliarios Integrales
https://www.pisos.com/comprar/terreno-matama_beade_bembrive_valadares_zamans-33341832075_521858/;33341832075.521858;es;pontevedra;Calle San Cibrian-Bembrive, Matamá-Beade-Bembrive-Valadares-Zamáns (Vigo);Se vende precioso terreno en bembrive . Edificable, con vistas a la ria, a 15 minutos del centro de vigo;550000;venta;;;Rodrigo Servicios Inmobiliarios Integrales
https://www.yaencontre.com/venta/piso/inmueble-48731-101721707;48731-101721707;es;alava;Adurtza - Aretxabaleta, Vitoria-Gasteiz, Alava (provincia);"IDEAL PARA INVERSIÓN

AngelConn presenta una vivienda diseñada expresamente para ser alquilada por habitaciones, con la opción de crear un hogar convirtiendo una de las habitaciones en salón.

La zona tiene muy alta demanda de alquiler por habitaciones, tanto ...";2200000;BUY;4;2;AngelConn
https://www.yaencontre.com/venta/piso/inmueble-44169-100218897;44169-100218897;es;alava;Casco Viejo, Vitoria-Gasteiz, Alava (provincia);"**VENTA EN EXCLUSIVA**

VIVIENDA CON ENCANTO

No solo por la ubicación sino por las sensaciones que se perciben nada más entrar. 

La vivienda tiene una superficie de 65 m2 reformada con mucho detalle y mimo, sin pérdidas de m2 útiles y potenciando la alta lum...";1390000;BUY;2;1;Fincas Uleta
